ID;Title;Categories;_job_whatsapp;_cnpj_rede_lojas;geolocation_city;geolocation_state_long;geolocation_formatted_address;_job_custom_email;cep
;"Drogaria Araújo &#8211; ITABIRITO II";Farmácias e drogarias;(31) 3270-5000;017.256.512/0348-78;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Betim";Farmácias e drogarias;32.630-080;017.256.512/0032-12;Belo Horizonte;Minas Gerais;Avenida Ediméia Matos Lazarotti, 1441, Angola, Betim - MG, 32651-810, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araújo &#8211; ITAJUBA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0290-17;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Planalto";Farmácias e drogarias;31.720-300;017.256.512/0004-69;Belo Horizonte;Minas Gerais;Avenida Doutor Cristiano Guimarães, 1691, Planalto, Belo Horizonte - MG, 31720-300, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araújo &#8211; ITAPUA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0146-80;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Belvedere";Farmácias e drogarias;30.340-080;017.256.512/0051-85;Belo Horizonte;Minas Gerais;Avenida Luis Paulo Franco, 633, Belvedere, Belo Horizonte - MG, 30320-570, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araújo &#8211; ITAUNA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0253-72;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Joao César";Farmácias e drogarias;32.310-000;017.256.512/0052-66;Belo Horizonte;Minas Gerais;Avenida João César de Oliveira, 2788, Contagem - MG, 32340-001, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 4";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0004-93;Florianópolis;Santa Catarina;Rua Conselheiro Mafra, 92, Centro, Florianópolis - SC, 88010-100, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; ITAÚNA II";Farmácias e drogarias;(31) 3270-5000;017.256.512/0347-97;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Wal Mart";Farmácias e drogarias;32.210-110;017.256.512/0053-47;Belo Horizonte;Minas Gerais;Rua Vinte e Oito, 7, Cidade Industrial, Montes Claros - MG, 39404-467, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 5";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0005-74;Florianópolis;Santa Catarina;Rua Coronel Pedro Demoro, 1491, Estreito, Florianópolis - SC, 88075-300, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; IZABEL BUENO";Farmácias e drogarias;(31) 3270-5000;017.256.512/0135-28;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Stop Center";Farmácias e drogarias;34.000-000;017.256.512/0040-22;Belo Horizonte;Minas Gerais;Avenida Toronto, 508, Jardim Canadá, Nova Lima - MG, 34007-658, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 6";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0006-55;Florianópolis;Santa Catarina;Rua João Lodetti, 179, Centro, Içara - SC, 88820-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; JARDIM LEBLON";Farmácias e drogarias;(31) 3270-5000;017.256.512/0220-04;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Ponto Verde";Farmácias e drogarias;34.000-000;017.256.512/0054-28;Belo Horizonte;Minas Gerais;Bairro, Constância, Portugal;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 8";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0008-17;Florianópolis;Santa Catarina;Avenida Presidente Kennedy, 583, Kobrasol, São José - SC, 88101-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; JK";Farmácias e drogarias;(31) 3270-5000;017.256.512/0121-22;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Sao Bento";Farmácias e drogarias;30.350-330;017.256.512/0056-90;Belo Horizonte;Minas Gerais;Rua Michel Jeha, 20, São Bento, Belo Horizonte - MG, 30350-330, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 9";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0009-06;Palhoça;Santa Catarina;Rua José Maria da Luz, 2822, Centro, Palhoça - SC, 88131-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; JOÃO MONLEVADE";Farmácias e drogarias;(31) 3270-5000;017.256.512/0276-69;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Drogaria Araujo &#8211; Coracao Eucaristico";Farmácias e drogarias;30.535-460;017.256.512/0058-51;Belo Horizonte;Minas Gerais;Paróquia Coração Eucarístico de Jesus - BH, Rua Dom Joaquim Silvério, 210, Coração Eucarístico, Belo Horizonte - MG, 30535-620, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 10";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0010-31;Florianópolis;Santa Catarina;SC-403, Ingleses Centro, Florianópolis - SC, 88058-001, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; JOAO PINHEIRO";Farmácias e drogarias;(31) 3270-5000;017.256.512/0213-85;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Duarte";Cama, mesa e banho;37-3222-4040;05.765.374/0001-11;Divinópolis;Minas Gerais;Rua Goiás 690, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Tereza Cristina";Farmácias e drogarias;30720-230;17.256.512/0278-20;Belo Horizonte;Minas Gerais;Avenida Tereza Cristina, 2650, Padre Eustáquio, Belo Horizonte - MG, 30410-600, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 11";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0011-12;Florianópolis;Santa Catarina;Avenida Ganchos, 764, Governador Celso Ramos - SC, 88190-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; JOAO SAMAHA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0178-68;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Antônio Duarte";Cama, mesa e banho;37-3214-4188;12.063.266/0001-62;Divinópolis;Minas Gerais;Rua Goiás 1222, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Estoril";Farmácias e drogarias;30.455-900;017.256.512/0050-02;Belo Horizonte;Minas Gerais;Avenida Professor Mário Werneck, 1340, Buritis, Belo Horizonte - MG, 30455-610, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 12";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0012-01;Florianópolis;Santa Catarina;Rua Vinte e Quatro de Abril, 2987, Centro, Palhoça - SC, 88131-030, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; JOSÉ FARIA DA ROCHA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0342-82;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Karina Enxovais";Cama, mesa e banho;37-3214-8480;44.050.840/0001-34;Divinópolis;Minas Gerais;Rua Goiás 800, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Niquelina";Farmácias e drogarias;30.260-100;017.256.512/0060-76;Belo Horizonte;Minas Gerais;Rua Niquelina, 403, Santa Efigênia, Belo Horizonte - MG, 30260-100, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 15";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0015-46;Florianópolis;Santa Catarina;Rua Benjamin Duarte, 7, São João Batista - SC, 88240-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; KEPLER";Farmácias e drogarias;(31) 3270-5000;017.256.512/0109-36;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Divinopolis";Cama, mesa e banho;37-3025-1717;31.175.005/0001-89;Divinópolis;Minas Gerais;Av. 1º de Junho 740, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; São Lucas";Farmácias e drogarias;30.150-300;17.256.512/0240-58;Belo Horizonte;Minas Gerais;Praça Hugo Werneck, 450, Santa Efigênia, Belo Horizonte - MG, 30150-300, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Mega Filial 16";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0016-27;Florianópolis;Santa Catarina;Rua Eugênio Raulino Koerich, 319, Campinas, São José - SC, 88101-060, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LAGOA DA PRATA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0304-57;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; RD Tecidos";Cama, mesa e banho;37-3222-3737;00.898.922/0001-68;Divinópolis;Minas Gerais;Rua Goiás 780, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Tupis";Farmácias e drogarias;30.190-060;017.256.512/0063-19;Belo Horizonte;Minas Gerais;Rua dos Tupis, 347, Centro, Belo Horizonte - MG, 30190-061, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 18";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0018-99;Florianópolis;Santa Catarina;Rua Deodoro, 190, Centro, Florianópolis - SC, 88010-020, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LAGOINHA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0259-68;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Theo Enxovais";Cama, mesa e banho;37-3321-4319;36.652.392/0001-10;Divinópolis;Minas Gerais;Rua Bernardes de Faria 2, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Pedro II";Farmácias e drogarias;30.710-010;017.256.512/0062-38;Belo Horizonte;Minas Gerais;Avenida Dom Pedro II, 2849, Carlos Prates, Belo Horizonte - MG, 30770-162, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 21";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0021-94;Florianópolis;Santa Catarina;Rua Santa Catarina, 999, Centro, Imbituba - SC, 88780-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LARANJEIRAS";Farmácias e drogarias;(31) 3270-5000;017.256.512/0270-73;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Paraíso";Cama, mesa e banho;35-3531-8909;10.213.309/0001-13;Divinópolis;Minas Gerais;Av Pimenta de Pádua 1472, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Portugal";Farmácias e drogarias;31.560-000;017.256.512/0064-08;Belo Horizonte;Minas Gerais;Avenida Portugal, 2841, Jardim Atlântico, Belo Horizonte - MG, 31560-000, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 24";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86 184 074/0024-37;Florianópolis;Santa Catarina;Rua Olavo Bilac, 200, Pirabeiraba, Joinville - SC, 89239-100, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LAVRAS";Farmácias e drogarias;(31) 3270-5000;017.256.512/0233-29;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Duarte Tecidos da Moda";Cama, mesa e banho;35-3522-7770;20.169.157/0001-52;Divinópolis;Minas Gerais;Av. dos Expedicionários 160, centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Amazonas";Farmácias e drogarias;30.480-000;017.256.512/0016-00;Belo Horizonte;Minas Gerais;Avenida Amazonas, 4746, Nova Suissa, Belo Horizonte - MG, 30421-026, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 25";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0025-18;Florianópolis;Santa Catarina;Rua Quinze de Novembro, 519, Centro, Blumenau - SC, 89010-003, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LIBERDADE";Farmácias e drogarias;(31) 3270-5000;017.256.512/0237-52;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Nova Serrana";Cama, mesa e banho;37-3226-0266;04.991.613/0001-99;Divinópolis;Minas Gerais;Rua Dimas Guimarães 146, centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Alipio De Melo";Farmácias e drogarias;30.830-000;017.256.512/0011-98;Belo Horizonte;Minas Gerais;Avenida Abílio Machado, Inconfidência, Belo Horizonte - MG, 30820-272, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 26";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0026-07;Florianópolis;Santa Catarina;Rua Conselheiro João Zanette, 30, Centro, Criciúma - SC, 88801-050, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LIFE CENTER";Farmácias e drogarias;(31) 3270-5000;017.256.512/0042-94;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Cláudio";Cama, mesa e banho;37-3381-4662;31.852.140/0001-11;Divinópolis;Minas Gerais;Rua Belo Horizonte 21, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Super Nosso";Farmácias e drogarias;30.140-092;017.256.512/0067-42;Belo Horizonte;Minas Gerais;Rua Gonçalves Dias, 2001, Lourdes, Belo Horizonte - MG, 30140-092, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 32";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0032-47;Florianópolis;Santa Catarina;Avenida Marcolino Martins Cabral, 971, Centro, Tubarão - SC, 88701-001, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; LOURDES";Farmácias e drogarias;(31) 3270-5000;017.256.512/0033-01;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Davi Enxovais";Cama, mesa e banho;37-99982-7218;38.312.539/0001-59;Divinópolis;Minas Gerais;Rua José DemétrioCoelho, 703;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Guaicuí";Farmácias e drogarias;30.380-380;017.256.512/0028-36;Belo Horizonte;Minas Gerais;Rua Guaicuí, Coração de Jesus, Belo Horizonte - MG, 30380-380, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 33";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0033-28;Florianópolis;Santa Catarina;Rua Gustavo Richard, 498, Centro, Laguna - SC, 88790-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MAGALHÃES PINTO";Farmácias e drogarias;(31) 3270-5000;017.256.512/0309-61;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Arcos";Cama, mesa e banho;37-3351-3249;31.415.226/0001-87;Divinópolis;Minas Gerais;Av Governador Valadares 222, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Visconde Ibituruna";Farmácias e drogarias;30.640-080;017.256.512/0068-23;Belo Horizonte;Minas Gerais;Avenida Visconde de Ibituruna, 155, Barreiro, Belo Horizonte - MG, 30640-080, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 34";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0034-09;Florianópolis;Santa Catarina;Avenida Deputado Leoberto Leal, 503, Barreiros, São José - SC, 88117-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MAJOR GOTE";Farmácias e drogarias;(31) 3270-5000;017.256.512/0278-20;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Enxovais Itaúna";Cama, mesa e banho;37-3243-7272;08.846.084/0001-90;Divinópolis;Minas Gerais;Praça Dr. Augusto Gonçalves 584, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Centenario";Farmácias e drogarias;30.112-020;017.256.512/0069-04;Belo Horizonte;Minas Gerais;Avenida Getúlio Vargas, Funcionários, Belo Horizonte - MG, 30112-020, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 37";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0037-51;Florianópolis;Santa Catarina;Rua Estefano José Vanolli, 810, São Vicente, Itajaí - SC, 88309-200, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MANOEL HONORIO";Farmácias e drogarias;(31) 3270-5000;017.256.512/0293-60;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"Duarte Enxovais &#8211; Bela Enxovais";Cama, mesa e banho;31-3531-2162;59.871.105/0001-69;Divinópolis;Minas Gerais;Rua Coronel José Félix da Mata 32, Centro;leonardofgreco@hotmail.com;
;"Drogaria Araujo &#8211; Silviano Brandão";Farmácias e drogarias;30.015-000;17.256.512/0279-01;Belo Horizonte;Minas Gerais;Avenida Silviano Brandão, 2021, Horto, Belo Horizonte - MG, 31030-035, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 38";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0038-32;Florianópolis;Santa Catarina;Avenida Marechal Deodoro da Fonseca, 353, Centro, Jaraguá do Sul - SC, 89251-701, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MANTIQUEIRA";Farmácias e drogarias;(31) 3270-5000;017.256.512/0168-96;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;PORT Lourdes;Informática, Outros, Papelaria;+55 31 98307-1265;06.067.521/0002-23;Belo Horizonte;Minas Gerais;Avenida do Contorno, Santo Antônio, Belo Horizonte - MG, 30110-043, Brasil;coordenadorlourdes@portinfo.com.br;
;"Drogaria Araujo &#8211; Shopping Belvedere";Farmácias e drogarias;32.0136-50;017.256.512/0071-29;Belo Horizonte;Minas Gerais;Avenida Luis Paulo Franco, 933, Belvedere, Belo Horizonte - MG, 30320-570, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 42";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0042-19;Florianópolis;Santa Catarina;Rua Onze de Novembro, 2628, Centro, Massaranduba - SC, 89108-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MARECHAL FLORIANO";Farmácias e drogarias;(31) 3270-5000;017.256.512/0339-87;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;PORT Savassi;Informática, Outros, Papelaria;+55 31 98435-4319;06.067.521/0001-42;Belo Horizonte;Minas Gerais;Avenida Getúlio Vargas, 1489, Savassi, Belo Horizonte - MG, 30112-024, Brasil;coordenadorsavassi@portinfo.com.br;
;"Drogaria Araujo &#8211; Gil Diniz";Farmácias e drogarias;30.320-570;017.256.512/0072-00;Belo Horizonte;Minas Gerais;Bairro Nossa Senhora de Fátima, Guarda, Portugal;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 43";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0043-08;Florianópolis;Santa Catarina;Avenida Getúlio Vargas, 112, Centro, Araranguá - SC, 88900-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MARIANO PROCÓPIO";Farmácias e drogarias;(31) 3270-5000;017.256.512/0302-95;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;PORT Centro;Informática, Outros, Papelaria;+55 31 98435-0322;06.040.998/0001-34;Belo Horizonte;Minas Gerais;Rua Espírito Santo, 801, Centro, Belo Horizonte - MG, 30160-033, Brasil;coordenadorcentro@portinfo.com.br;
;"Drogaria Araujo &#8211; Conselheiro Lafaiete";Farmácias e drogarias;31.030-010;017.256.512/0076-33;Belo Horizonte;Minas Gerais;Rua Conselheiro Lafaiete, 748, Sagrada Família, Belo Horizonte - MG, 31030-010, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 47";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0047-23;Florianópolis;Santa Catarina;Avenida Nereu Ramos, 2996, Meia Praia, Itapema - SC, 88220-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MARIO WERNECK";Farmácias e drogarias;(31) 3270-5000;017.256.512/0124-75;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;PORT Betim;Informática, Outros, Papelaria;+55 31 98402-2586;06.040.998/0002-15;Betim;Minas Gerais;Avenida Ediméia Matos Lazarotti, 1503, Angola, Betim - MG, 32651-810, Brasil;coordenadorbetim@portinfo.com.br;
;"Drogaria Araujo &#8211; Excelsior";Farmácias e drogarias;30.110-040;017.256.512/0057-70;Belo Horizonte;Minas Gerais;Avenida do Contorno, 6714, Lourdes, Belo Horizonte - MG, 30110-044, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 49";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0049-95;Florianópolis;Santa Catarina;Avenida Marechal Deodoro da Fonseca, 28, Centro, Jaraguá do Sul - SC, 89251-700, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MARTE";Farmácias e drogarias;(31) 3270-5000;017.256.512/0275-88;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;PORT Contagem;Informática, Outros, Papelaria;+55 3 19851-9312;23.957.236/0006-20;Contagem;Minas Gerais;Avenida Babita Camargos, 1295, Contagem - MG, 32210-180, Brasil;coordenadorcontagem@portinfo.com.br;
;"Drogaria Araujo &#8211; Sabará";Farmácias e drogarias;34.700-190;17.256.512/0268-59;Belo Horizonte;Minas Gerais;Rod. Mg 05, nº 3252 - Bairro Novo Alvorada;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 50";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86 184 074/0050-29;Florianópolis;Santa Catarina;Avenida Paraná, 564, Centro, Garuva - SC, 89248-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MATER DEI";Farmácias e drogarias;(31) 3270-5000;017.256.512/0152-29;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;PORT W3;Informática, Outros, Papelaria;+55 61 99285-4061;23.957.236/0005-40;Brasília;Distrito Federal;SCRN 502 Bloco B, Asa Norte, Brasília - DF, 70723-070, Brasil;coordenadorbrasilia@portinfo.com.br;
;"Drogaria Araujo &#8211; Padre Pedro Pinto";Farmácias e drogarias;31.615-310;017.256.512/0006-20;Belo Horizonte;Minas Gerais;Rua Padre Pedro Pinto, 1660, Venda Nova, Belo Horizonte - MG, 31615-310, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 54";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0054--52;Florianópolis;Santa Catarina;Avenida Cônsul Carlos Renaux, 100, Centro 1, Brusque - SC, 88350-002, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MATOZINHOS";Farmácias e drogarias;(31) 3270-5000;017.256.512/0144-19;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"CONFORTO &amp; CLASSE COLCHOES LTDA ME";Cama, mesa e banho;;11.216.992/0001-05;Belo Horizonte;Minas Gerais;BELO HORIZONTE;mkt@orthocrin.com.br;
;"Drogaria Araujo &#8211; Jardim America";Farmácias e drogarias;30.460-380;017.256.512/0075-52;Belo Horizonte;Minas Gerais;Rua Maquiné, 99, Jardim América, Belo Horizonte - MG, 30550-176, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 55";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86.184.074/0055-33;Florianópolis;Santa Catarina;Rua Vinte e Oito de Agosto, 1120, Centro, Guaramirim - SC, 89270-000, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MATRIZ";Farmácias e drogarias;(31) 3270-5000;017.256.512/0001-16;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"SONO &amp; CONFORTO COLCHOES LTDA &#8211; ME";Cama, mesa e banho;;16.838.947/0001-06;Belo Horizonte;Minas Gerais;BELO HORIZONTE;mkt@orthocrin.com.br;
;"Drogaria Araujo &#8211; Centro Betim";Farmácias e drogarias;32.650-720;017.256.512/0080-10;Belo Horizonte;Minas Gerais;Avenida Amazonas, 381, Centro, Betim - MG, 32600-065, Brasil;clarice.aroeira@araujo.com.br;
;"Loja Koerich &#8211; Filial 56";Eletrodomésticos, Móveis e decorações;(48) 9 8826-9797;86 184 074/0056-14;Florianópolis;Santa Catarina;Rua Quinze de Novembro, 275, Centro, Joinville - SC, 89201-600, Brasil;juridico@koerich.com.br;
;"Drogaria Araújo &#8211; MCDONALD&#8217;S";Farmácias e drogarias;(31) 3270-5000;017.256.512/0044-56;Belo Horizonte;Minas Gerais;Belo Horizonte, MG, Brasil;clarice.aroeira@araujo.com.br;
;"MACEDO &amp; MACHADO COMERCIO DE COLCHOES LT";Cama, mesa e banho;;11.474.658/0001-51;Belo Horizonte;Minas Gerais;BELO HORIZONTE;mkt@orthocrin.com.br;
;"Drogaria Araujo &#8211; Santa Luzia";Farmácias e drogarias;33.010-200;017.256.512/0073-90;Belo Horizonte;Minas Gerais;Rua do Carmo, 467, Centro, São João del Rei - MG, 36300-090, Brasil;clarice.aroeira@araujo.com.br;
